shrid2,state_name,district_name,land_area_sq_km,total_population,total_consumption,per_capita_consumption,poverty_rate,total_firms_count,total_employment,manufacturing_employment,services_employment,distance_to_town_km,commercial_bank_availability,cooperative_bank_availability,all_weather_road_access,commercial_power_supply,local_market_availability,subdistrict_name,village_name
11-18-321-02125-303306,Assam,Kamrup,1.7256,707,88580.8515625,15946.7373046875,0.27990135550499,23,41,6,35,15,0,0,0,1,1,palasbari,kumar bori
11-18-321-02125-303307,Assam,Kamrup,0.9922,357,66587.09375,14858.2763671875,0.36088153719902,11,14,0,14,14,0,0,1,0,0,palasbari,beri gaon
11-18-321-02125-303308,Assam,Kamrup,0.98,150,63845.75,16350.7412109375,0.347560971975327,2,3,0,3,13,0,0,1,0,0,palasbari,balahpur
11-18-321-02125-303309,Assam,Kamrup,2.0012,1281,77388.890625,17005.26953125,0.302235931158066,90,129,8,119,12,0,0,1,0,0,palasbari,bhalla
11-18-321-02125-303310,Assam,Kamrup,1.7902,1092,100199.1015625,21445.490234375,0.186151072382927,70,105,15,88,10,0,0,1,1,1,palasbari,barpatima
11-18-321-02125-303311,Assam,Kamrup,1.1941,1556,78779.7890625,15993.7021484375,0.324416995048523,37,49,8,41,12,0,0,1,0,0,palasbari,bahuwa
11-18-321-02125-303312,Assam,Kamrup,3.1528,659,72106.4609375,14466.5,0.385579943656921,17,41,1,40,13,0,0,1,1,0,palasbari,patgaon barmokam
11-18-321-02125-303313,Assam,Kamrup,1.5048,778,98426.09375,20629.7109375,0.106060609221458,50,75,7,68,12,0,0,1,1,1,palasbari,kuruwa
11-18-321-02125-303314,Assam,Kamrup,1.1773,236,91171.21875,22691.50390625,0.071111112833023,13,25,7,18,10,0,0,1,0,1,palasbari,gatuwa
11-18-321-02125-303315,Assam,Kamrup,1.6298,179,83276.484375,20356.47265625,0.116666667163372,5,8,0,8,,0,0,0,0,1,palasbari,nalgaon
11-18-321-02125-303316,Assam,Kamrup,0.8114,452,104122.8203125,22295.615234375,0.0971302464604377,49,119,19,100,13,0,0,1,0,1,palasbari,sajan para
11-18-321-02125-303317,Assam,Kamrup,1.7577001,555,107974.2734375,21868.20703125,0.0976491868495941,22,109,60,49,14,0,0,1,1,0,palasbari,rajapanichanda
11-18-321-02125-303318,Assam,Kamrup,1.6582,1270,99515.0625,20362.3125,0.200769230723381,44,121,4,117,16,0,0,1,0,1,palasbari,andherijuli
11-18-321-02125-303319,Assam,Kamrup,0.2515,438,119155.5234375,26245.708984375,0.0264317188411951,34,70,0,70,,0,0,0,0,0,palasbari,batabari
11-18-321-02125-303320,Assam,Kamrup,1.3524001,107,76237.4296875,15655.9013671875,0.375,2,3,0,3,20,0,0,0,0,0,palasbari,sarania
11-18-321-02125-303321,Assam,Kamrup,2.2109,902,67956.390625,15132.2705078125,0.369765073060989,40,83,3,78,18,0,0,1,1,0,palasbari,tatibama
11-18-321-02125-303322,Assam,Kamrup,1.5669,873,77123.484375,17811.2265625,0.282138794660568,19,24,6,18,19,0,0,1,1,0,palasbari,kenduri gaon
11-18-321-02125-303324,Assam,Kamrup,1.2942,62,56480.5703125,11842.7001953125,0.451612889766693,3,4,0,4,21,0,0,0,0,0,palasbari,pat haledhiya
11-18-321-02125-303325,Assam,Kamrup,5.1725,1037,101421.1328125,21733.099609375,0.114285714924335,47,150,6,144,28,0,0,1,0,0,palasbari,nargaon
11-18-321-02125-303326,Assam,Kamrup,1.1369001,648,116617.671875,25739.9375,0.0465465448796749,13,32,2,30,28,0,0,0,0,0,palasbari,kachari allibari
11-18-321-02125-303327,Assam,Kamrup,3.086,2892,103974.328125,22527.1640625,0.129506468772888,332,624,74,518,,1,0,1,0,0,palasbari,sikarhati
11-18-321-02125-303328,Assam,Kamrup,1.5800999,1695,75256.7890625,17033.826171875,0.400895148515701,108,263,38,223,16,0,0,1,1,0,palasbari,bahu para bahupara
11-18-321-02125-303329,Assam,Kamrup,0.6036,31,40915.140625,11286.935546875,0.448275864124298,1,1,0,1,30,0,0,0,0,0,palasbari,hatimura
11-18-321-02125-303330,Assam,Kamrup,0.17729999,200,70098.1015625,12745.109375,0.471861481666565,8,15,2,11,,0,0,1,0,0,palasbari,dumopaham n c
11-18-321-02125-303331,Assam,Kamrup,0.28492853,33,53891.5390625,12680.361328125,0.617647051811218,,,,,35,0,0,0,0,0,palasbari,bhaluk khawa n c
11-18-321-02125-303333,Assam,Kamrup,0.1184,78,59524.77734375,11243.568359375,0.766666650772095,,,,,30,0,0,0,0,0,palasbari,nongtaria paham n c
11-18-321-02125-303334,Assam,Kamrup,0.11937415,129,60465.05859375,10842.0107421875,0.731034457683563,2,21,0,0,35,0,0,0,0,0,palasbari,kanthang paham n c
11-18-321-02125-303335,Assam,Kamrup,0.15905625,105,60674.73828125,10189.650390625,0.763358771800995,5,5,0,2,35,0,0,1,0,0,palasbari,jaluk paham n c
11-18-321-02125-303336,Assam,Kamrup,0.23309238,168,68221.6171875,11311.3564453125,0.575129508972168,,,,,,0,0,1,0,0,palasbari,amring
11-18-321-02125-303337,Assam,Kamrup,1.0547,498,83275.84375,19992.21484375,0.203971117734909,14,37,6,31,16,0,0,1,0,0,palasbari,rangapara
11-18-321-02125-303338,Assam,Kamrup,3.2810001,1260,79145.34375,16472.20703125,0.262852400541306,33,56,3,53,,0,0,1,0,0,palasbari,khena alli bari
11-18-321-02125-303339,Assam,Kamrup,2.0053,1554,81758.2421875,19508.701171875,0.125080183148384,33,77,0,77,13,0,0,1,0,0,palasbari,kallapara
11-18-321-02125-303340,Assam,Kamrup,0.21959999,209,63996.2265625,17193.015625,0.129353240132332,7,12,1,11,15,0,0,1,0,0,palasbari,kallapara n c
11-18-321-02125-303341,Assam,Kamrup,0.9955,277,91253.328125,19600.1875,0.0528169013559818,34,70,17,26,,0,0,1,0,0,palasbari,bagapani f v
11-18-321-02125-303342,Assam,Kamrup,0.90239996,1090,80598.96875,16526.603515625,0.154574126005173,94,142,34,81,,0,0,1,0,0,palasbari,nalbari f v
11-18-321-02125-303343,Assam,Kamrup,0.12749189,192,79137.6796875,17311.3671875,0.20833332836628,1,1,0,1,,0,0,1,0,0,palasbari,dimali f v
11-18-321-02125-303344,Assam,Kamrup,0.085986465,429,77018,16628.88671875,0.281818181276321,1,1,0,1,30,0,0,1,0,0,palasbari,salbari f v
11-18-321-02125-303345,Assam,Kamrup,0.78910005,1282,76889.609375,16771.4296875,0.21571771800518,24,42,3,38,,0,0,1,0,0,palasbari,manik pur f v
11-18-321-02125-303346,Assam,Kamrup,0.2655114,84,66418.2734375,13603.7431640625,0.37349396944046,1,1,0,1,,0,0,0,0,0,palasbari,kawasing f v
11-18-321-02125-303347,Assam,Kamrup,0.2219637,161,65073.01171875,15285.6064453125,0.275167793035507,3,4,0,4,18,0,0,0,0,0,palasbari,jara sal f v
11-18-321-02125-303348,Assam,Kamrup,2.002901,131,70749.5625,13298.7890625,0.421052634716034,4,8,0,2,,0,0,1,0,0,palasbari,garbhanga f v
11-18-321-02125-303349,Assam,Kamrup,1.04336,21,55003.87109375,8594.3544921875,0.90625,,,,,,0,0,0,0,0,palasbari,bhaluk f v
11-18-321-02125-303350,Assam,Kamrup,0.7270359,414,77697.75,16237.95703125,0.191011235117912,17,22,0,22,20,0,0,0,0,0,palasbari,joypur f v
11-18-321-02125-303351,Assam,Kamrup,0.59317327,649,91380.5546875,19158.216796875,0.117647059261799,,,,,,0,0,1,0,0,palasbari,dalong molong f v
11-18-321-02125-303352,Assam,Kamrup,1.8538034,625,77152.828125,16428.44140625,0.154574126005173,,,,,,0,0,1,0,0,palasbari,nagaon f v
11-18-321-02125-303353,Assam,Kamrup,1.9275434,170,80324.3515625,17681.4609375,0.194968551397324,,,,,,0,0,1,0,0,palasbari,galiya f v
11-18-321-02125-303354,Assam,Kamrup,1.5912828,120,68990.453125,15331.2109375,0.1349206417799,,,,,,0,0,1,0,0,palasbari,garubanda f v
11-18-321-02125-303355,Assam,Kamrup,0.72259194,151,73698.2265625,14739.64453125,0.28125,,,,,30,0,0,1,0,0,palasbari,bashimari f v
11-18-321-02125-303356,Assam,Kamrup,1.0301151,88,74427.34375,13460.263671875,0.489361703395844,,,,,,0,0,0,0,0,palasbari,dewanbil f v
11-18-321-02126-303364,Assam,Kamrup,3.1627,1789,96569.0859375,26615.943359375,0.0833995267748832,65,130,14,116,30,0,0,1,0,0,north guwahati part,athiabai
11-18-321-02126-303365,Assam,Kamrup,3.6725,1714,93505.9375,21239.751953125,0.193042293190956,41,139,53,86,30,0,0,1,0,0,north guwahati part,bonmaja
11-18-321-02126-303366,Assam,Kamrup,1.3915,567,109491.8046875,21507.318359375,0.214285716414452,20,47,0,41,30,0,0,1,0,0,north guwahati part,balaibill
11-18-321-02126-303367,Assam,Kamrup,1.9864999,994,88775.7265625,19252.568359375,0.135542169213295,56,156,3,110,32,0,0,1,0,0,north guwahati part,barchandra
11-18-321-02126-303368,Assam,Kamrup,1.6198,291,71708.421875,13414.83984375,0.459183663129807,19,54,0,48,25,0,0,1,0,0,north guwahati part,barchandra grant
11-18-321-02126-303369,Assam,Kamrup,0.8312,216,55050.75390625,9003.6279296875,0.850467264652252,10,20,0,16,25,0,0,1,0,0,north guwahati part,manik nagar
11-18-321-02126-303370,Assam,Kamrup,1.2043,221,45283.51953125,10020.18359375,0.723404228687286,10,22,1,21,26,0,0,1,0,0,north guwahati part,satgaon grant
11-18-321-02126-303371,Assam,Kamrup,1.7497001,1967,69192.546875,13582.50390625,0.503083229064941,70,110,12,95,26,0,0,1,0,0,north guwahati part,satgaon
11-18-321-02126-303372,Assam,Kamrup,2.8310997,499,105294.1796875,20167.232421875,0.1875,45,47,10,37,26,0,0,1,0,0,north guwahati part,bar nizara barnizara
11-18-321-02126-303373,Assam,Kamrup,2.8235002,830,83925.5234375,17998.734375,0.270833343267441,47,58,23,35,26,0,0,1,0,0,north guwahati part,uttar lenga
11-18-321-02126-303374,Assam,Kamrup,2.2710001,865,73445.7578125,16642.880859375,0.347290635108948,32,83,1,82,26,0,0,1,0,0,north guwahati part,dakhin lenga
11-18-321-02126-303375,Assam,Kamrup,1.5688001,680,67150.8515625,11559.615234375,0.651017189025879,10,29,0,29,25,0,0,1,0,0,north guwahati part,berbaka
11-18-321-02126-303376,Assam,Kamrup,3.0224,537,58466.5546875,10213.14453125,0.726582288742065,47,70,8,62,25,0,0,1,0,0,north guwahati part,sarubaka
11-18-321-02126-303377,Assam,Kamrup,8.7092,222,51368.37109375,11390.3779296875,0.713043451309204,24,39,0,39,25,0,0,1,0,0,north guwahati part,dhirgheswari dirgeswary
11-18-321-02126-303378,Assam,Kamrup,0.94,500,101459.703125,20652.86328125,0.21936759352684,83,134,17,117,25,0,0,1,0,0,north guwahati part,fulung
11-18-321-02126-303379,Assam,Kamrup,0.77980006,985,69059.4375,14684.6552734375,0.474423259496689,105,128,4,123,25,0,0,1,0,0,north guwahati part,bamuni gaon
11-18-321-02126-303380,Assam,Kamrup,4.0134,2450,89593.6328125,32862.52734375,0.132818534970284,107,872,642,219,25,0,0,1,0,0,north guwahati part,sila
11-18-321-02126-303381,Assam,Kamrup,1.31,2513,92826.6640625,25718.66015625,0.131239488720894,229,588,41,547,25,1,0,1,1,1,north guwahati part,dhopatari
11-18-321-02126-303382,Assam,Kamrup,2.6438,2275,83584.65625,21834.173828125,0.213628992438316,54,62,1,61,25,0,0,1,1,0,north guwahati part,silbharal
11-18-321-02126-303383,Assam,Kamrup,2.09,572,88162.2421875,22714.2890625,0.264192134141922,19,35,11,24,26,0,0,1,0,0,north guwahati part,malang
11-18-321-02126-303384,Assam,Kamrup,3.8493,1899,98160.578125,21708.083984375,0.128287702798843,119,652,342,283,25,0,0,1,0,0,north guwahati part,niz sundari ghopa niz sindurighopa
11-18-321-02126-303385,Assam,Kamrup,0.4697,859,99330.4140625,20978.76953125,0.180863469839096,129,1458,1009,448,25,0,0,1,0,0,north guwahati part,karaibari
11-18-321-02126-303386,Assam,Kamrup,5.964,496,63291.58984375,16447.001953125,0.285382837057114,44,122,30,70,25,0,0,1,1,0,north guwahati part,kali pahar
11-18-321-02126-303387,Assam,Kamrup,1.3175999,819,101653.2578125,23849.9765625,0.114449210464954,128,878,633,232,25,0,0,1,0,0,north guwahati part,silamahekhaity
11-18-321-02126-303388,Assam,Kamrup,1.02,286,80597.9609375,19966.865234375,0.229607254266739,86,180,28,145,25,0,0,1,0,0,north guwahati part,ghorajan
11-18-321-02126-303389,Assam,Kamrup,4.5401998,792,126665.484375,29653.470703125,0.0744186043739318,225,756,304,437,25,0,0,1,0,0,north guwahati part,gauripur
11-18-321-02126-303390,Assam,Kamrup,2.9735,2929,122329.8515625,26249.947265625,0.112499997019768,179,388,46,340,25,0,0,1,0,0,north guwahati part,rangmahal
11-18-321-02126-303391,Assam,Kamrup,3.3257,162,103227.484375,32258.58984375,0,27,40,0,40,25,0,0,1,0,0,north guwahati part,uttar fulung
11-18-321-02126-303393,Assam,Kamrup,6.9955997,2524,124218.40625,28102.830078125,0.101335428655148,51,91,9,82,25,0,0,1,0,1,north guwahati part,rudreswar
11-18-321-02126-303394,Assam,Kamrup,3.4833999,3568,118593.046875,26941.6953125,0.14076654613018,106,717,329,388,25,1,0,1,1,1,north guwahati part,abhaypur
11-18-321-02126-303395,Assam,Kamrup,4.8865,1384,49528.453125,10822.3134765625,0.712286174297333,86,605,227,378,25,0,0,1,0,0,north guwahati part,numalijalah part
11-18-321-02141-302316,Assam,Kamrup,2.6819,2187,75869.7890625,16509.984375,0.312043786048889,91,183,28,155,45,0,0,1,0,0,goreswar part,bhehbari
11-18-321-02141-302317,Assam,Kamrup,2.55,1849,72467.5703125,15732.0791015625,0.353503197431564,139,207,31,167,45,0,0,1,0,1,goreswar part,khepkuchi
11-18-321-02141-302318,Assam,Kamrup,1.46,1312,67340.1875,13680.2197265625,0.402155876159668,20,46,1,44,40,0,0,1,0,0,goreswar part,mahajan para
11-18-321-02141-302319,Assam,Kamrup,2.1263,1716,67097.140625,14061.3603515625,0.416856497526169,85,184,12,172,45,0,0,1,0,0,goreswar part,ganakjhar
11-18-321-02141-302320,Assam,Kamrup,1.4559,915,61986.1796875,13229.986328125,0.459371626377106,12,27,0,27,45,0,0,0,0,0,goreswar part,dhulara
11-18-321-02141-302321,Assam,Kamrup,0.71819997,2495,77713.8671875,15276.2509765625,0.318276882171631,195,413,46,367,40,0,0,1,0,0,goreswar part,bardangeri kuchi
11-18-321-02141-302322,Assam,Kamrup,1.6511999,914,59504.2421875,12579.755859375,0.569351255893707,34,59,8,51,30,0,0,1,0,0,goreswar part,pubpar lokra
11-18-321-02141-302323,Assam,Kamrup,2.3675,933,64266.48828125,13589.3896484375,0.462555080652237,29,72,1,71,30,0,0,1,0,0,goreswar part,gorka
11-18-321-02141-302324,Assam,Kamrup,2.1750998,1458,62539.16015625,13385.7265625,0.405837386846542,46,75,3,72,31,0,0,1,0,0,goreswar part,jaikuchi
11-18-321-02141-302325,Assam,Kamrup,3.68,2483,80527.4453125,16710.814453125,0.234706118702889,83,124,14,110,30,0,0,1,0,0,goreswar part,pubpar jatia bhangra
11-18-321-02141-302326,Assam,Kamrup,5.765,3086,90011.28125,19257.69921875,0.150836229324341,45,197,119,78,42,0,0,1,0,0,goreswar part,jatia bhangra
11-18-321-02141-302327,Assam,Kamrup,1.5237,880,81160.3515625,18015.615234375,0.227524966001511,10,90,0,90,42,0,0,1,0,0,goreswar part,na satra
11-18-321-02141-302328,Assam,Kamrup,0.65120006,1218,75616.875,15206.8642578125,0.421135634183884,80,138,9,127,30,0,0,1,0,0,goreswar part,sutar gaon
11-18-321-02141-302329,Assam,Kamrup,1.7458999,605,65945.2734375,14335.9287109375,0.353623181581497,31,52,0,52,45,0,0,1,0,0,goreswar part,dhulura lira dhuliara
11-18-321-02141-302330,Assam,Kamrup,1.7703,769,60846.609375,12538.0888671875,0.613333344459534,26,30,4,26,42,0,0,1,0,0,goreswar part,mahipal kuchi
11-18-321-02141-302331,Assam,Kamrup,0.39490002,202,57363.203125,11247.6865234375,0.509803950786591,37,59,6,48,35,0,0,1,0,0,goreswar part,barigaon
11-18-321-02141-302332,Assam,Kamrup,1.0712,1191,52325.8046875,11362.4150390625,0.64022433757782,173,281,71,187,30,0,0,1,0,0,goreswar part,sonari sal
11-18-321-02141-302333,Assam,Kamrup,0.6458,515,81343.015625,17587.6796875,0.222453221678734,41,71,16,55,31,0,0,1,0,0,goreswar part,balikuchi
11-18-321-02141-302334,Assam,Kamrup,2.327,2057,94847.046875,20225.41796875,0.183057442307472,253,454,60,391,30,1,0,1,0,1,goreswar part,loch
11-18-321-02141-302335,Assam,Kamrup,1.6371001,788,74138.296875,15464.4306640625,0.284662574529648,22,24,0,24,30,0,0,1,0,0,goreswar part,bangal gaon
11-18-321-02141-302336,Assam,Kamrup,3.6732001,2058,85947.921875,19135.57421875,0.160849049687386,51,101,6,95,27,1,0,1,0,1,goreswar part,muktapur
11-18-321-02141-302337,Assam,Kamrup,2.593,971,78326.0390625,16884.654296875,0.292415171861649,16,53,1,52,40,0,0,1,0,0,goreswar part,makundapur
11-18-321-02141-302338,Assam,Kamrup,1.1619,765,84228.8984375,19022.591796875,0.337601870298386,33,55,3,52,40,0,0,1,0,0,goreswar part,belkona
11-18-321-02141-302339,Assam,Kamrup,4.3013,2658,85832.9375,18726.599609375,0.186256095767021,171,263,61,202,20,0,0,1,0,0,goreswar part,bargaon
11-18-321-02141-302340,Assam,Kamrup,2.2684,1961,81069.140625,15930.2529296875,0.309156388044357,67,100,2,98,20,0,0,1,0,0,goreswar part,tulamali
11-18-321-02141-302341,Assam,Kamrup,1.6172,1270,78801.421875,16589.7734375,0.311076194047928,19,37,0,37,30,0,0,1,0,1,goreswar part,saledal
11-18-321-02141-302342,Assam,Kamrup,1.4612,805,79744.8359375,16552.65234375,0.283272296190262,34,77,12,65,30,0,0,1,0,0,goreswar part,saulmari
11-18-323-02132-303630,Assam,Nalbari,6.3016996,4784,85551.4765625,19161.94140625,0.212159588932991,187,392,25,367,5,0,0,1,1,0,tihu part,niz namati
11-18-323-02132-303631,Assam,Nalbari,3.5939002,1669,90857.0390625,18615.966796875,0.193883791565895,41,56,3,51,3,0,0,1,1,0,tihu part,ranakuchi
11-18-323-02132-303632,Assam,Nalbari,1.8817,1070,89038.9921875,20351.76953125,0.112442396581173,30,40,0,40,8,0,0,1,0,0,tihu part,bhurkuchi
11-18-323-02132-303633,Assam,Nalbari,3.8578,1653,86056.5703125,18662.87109375,0.177710846066475,74,100,8,92,5,0,0,1,1,0,tihu part,bamunbari
11-18-323-02132-303634,Assam,Nalbari,1.633,1042,75645.03125,15852.3671875,0.420142412185669,47,86,8,78,8,0,0,1,0,0,tihu part,daloigaon
11-18-323-02132-303635,Assam,Nalbari,3.71,2986,95547.734375,21943.03125,0.189310342073441,227,425,33,391,5,1,0,1,1,1,tihu part,no-1 nathkuchi
11-18-323-02132-303636,Assam,Nalbari,3.93,1651,84382.21875,19332.306640625,0.227300062775612,74,387,285,102,4,0,0,1,1,0,tihu part,no-2 nathkuchi
11-18-323-02132-303637,Assam,Nalbari,1.6733999,2431,78461.359375,18009.642578125,0.25874125957489,42,260,151,109,2,0,0,1,1,0,tihu part,nakhara nakhra
11-18-323-02132-303638,Assam,Nalbari,0.9454,1595,85252.796875,19122.63671875,0.15384615957737,110,217,13,204,0.5,0,0,1,0,0,tihu part,barbari
11-18-323-02132-303639,Assam,Nalbari,1.4794,1854,91650.6953125,21448.103515625,0.182250395417213,186,325,37,288,1,0,0,1,0,0,tihu part,narnartari
11-18-323-02132-303640,Assam,Nalbari,0.7246,559,99479.53125,21241.181640625,0.115658365190029,28,143,15,128,1,0,0,0,1,0,tihu part,parmankhowa
11-18-323-02132-303641,Assam,Nalbari,1.4197999,1004,105805.015625,23082.83203125,0.0700888484716415,52,141,2,139,4,0,0,1,0,0,tihu part,niz khana niz khang
11-18-323-02132-303642,Assam,Nalbari,2.1418,993,95390.7265625,26379.931640625,0.078179694712162,107,161,22,139,1,0,0,1,1,0,tihu part,bhathuakhana bhatuakhana
11-18-323-02132-303643,Assam,Nalbari,5.7461,5313,83940.703125,20418.0078125,0.159202992916107,289,545,42,474,5,1,1,1,1,1,tihu part,jalkhana
11-18-323-02132-303644,Assam,Nalbari,1.1129,757,87381.71875,17233.310546875,0.227560043334961,35,52,5,47,5,0,0,1,0,0,tihu part,saktipara
11-18-323-02132-303645,Assam,Nalbari,4.3005,5052,90501.703125,19175.982421875,0.217771023511887,306,596,49,547,4,1,1,1,1,1,tihu part,khudra makhibaha
11-18-323-02132-303646,Assam,Nalbari,2.9401002,2021,100231.21875,21295.87890625,0.105974026024342,93,131,10,121,4,0,0,1,0,0,tihu part,bar makhibaha barmakueibna
11-18-323-02132-303647,Assam,Nalbari,2.4974,1171,128992.34375,27832.373046875,0.0340248979628086,57,80,10,70,6,0,0,1,0,0,tihu part,piplibari pipalibari
11-18-323-02132-303648,Assam,Nalbari,3.2804,3022,95893.3515625,21120.275390625,0.160583943128586,128,192,12,179,2,0,0,1,0,0,tihu part,mathurapur
11-18-323-02132-303649,Assam,Nalbari,1.5872,772,93791.140625,20715.38671875,0.130081295967102,47,123,25,98,2,0,0,0,0,0,tihu part,borgaon
11-18-323-02132-303650,Assam,Nalbari,3.5307999,1968,81151.75,17860.96875,0.254205614328384,149,328,32,296,5,0,0,1,0,0,tihu part,ratanpur
11-18-323-02132-303651,Assam,Nalbari,4.9214,2497,82589.2578125,16971.748046875,0.252887308597565,155,343,23,318,8,0,0,1,0,0,tihu part,goboradol
11-18-323-02132-303652,Assam,Nalbari,2.3397,1339,101235.84375,19081.51953125,0.232649847865105,45,114,3,111,9,0,0,1,0,0,tihu part,bakuajari
11-18-323-02132-303653,Assam,Nalbari,2.6358,733,86361.484375,17891.623046875,0.192563086748123,39,70,1,69,15,0,0,1,0,0,tihu part,barbhagjari
11-18-323-02132-303654,Assam,Nalbari,5.3369,2314,80631.2578125,15584.775390625,0.3108049929142,139,230,25,205,8,0,0,1,0,0,tihu part,sathikuchi
11-18-323-02132-303655,Assam,Nalbari,6.2418,3947,92691.375,18777.171875,0.214690715074539,314,475,50,417,6,0,0,1,1,0,tihu part,bali
11-18-323-02132-303656,Assam,Nalbari,6.31,5134,99756.234375,20387.859375,0.149952426552773,262,510,50,454,5,1,1,1,1,1,tihu part,haribhanga
11-18-323-02132-303657,Assam,Nalbari,8.8306,3726,87050.1171875,17487.54296875,0.277108430862427,161,381,23,353,5,0,0,1,1,0,tihu part,bhojkuchi
11-18-323-02133-303658,Assam,Nalbari,2.9756,845,89040.4296875,18194.333984375,0.318493157625198,31,54,0,54,15,0,0,1,1,0,pachim nalbari,nadla
11-18-323-02133-303659,Assam,Nalbari,4.1059,3759,94869.71875,19906.837890625,0.16926383972168,80,219,17,194,15,0,0,1,1,0,pachim nalbari,gamarimari
11-18-323-02133-303660,Assam,Nalbari,1.5543,785,84876.640625,17110.41015625,0.309018582105637,11,29,0,29,15,0,0,0,0,0,pachim nalbari,fulguri
11-18-323-02133-303661,Assam,Nalbari,1.9636999,1861,89872.578125,19456.48046875,0.197268590331078,33,83,1,82,8,0,0,1,0,0,pachim nalbari,niz mularkuchi
11-18-323-02133-303662,Assam,Nalbari,0.9573,888,,,,62,125,7,118,12,0,0,1,1,1,pachim nalbari,bihampur
11-18-323-02133-303663,Assam,Nalbari,1.0274,1151,88027.1015625,18212.50390625,0.222811669111252,21,56,0,56,13,0,0,1,0,1,pachim nalbari,pahlanpara
11-18-323-02133-303664,Assam,Nalbari,2.3663,2839,95018,19814.1796875,0.225300759077072,313,729,161,566,12,0,0,1,1,1,pachim nalbari,khatarupiabathan
11-18-323-02133-303665,Assam,Nalbari,3.3033,6114,85033.9375,17876.609375,0.263794779777527,235,484,31,450,12,1,1,1,0,1,pachim nalbari,chamata
11-18-323-02133-303666,Assam,Nalbari,0.89199996,2228,117631.171875,25130.77734375,0.119241192936897,96,280,40,238,12,0,0,1,0,0,pachim nalbari,gandhia
11-18-323-02133-303667,Assam,Nalbari,2.9643,1557,86932.65625,18041.578125,0.269476383924484,87,129,5,119,18,0,0,1,0,1,pachim nalbari,solmari
11-18-323-02133-303668,Assam,Nalbari,6.1344,4061,81678.578125,17472.28125,0.244575470685959,110,180,5,175,12,0,0,1,0,1,pachim nalbari,amani
11-18-323-02133-303669,Assam,Nalbari,1.8269,364,92892.0703125,20967.763671875,0.0892388448119163,4,11,0,11,12,0,0,0,0,0,pachim nalbari,kathla
11-18-323-02133-303670,Assam,Nalbari,4.9144,1191,67583.375,15873.8642578125,0.4281225502491,21,57,7,46,18,0,0,1,0,0,pachim nalbari,pukhura
11-18-323-02133-303671,Assam,Nalbari,3.0442002,346,100921.75,21529.974609375,0.123333334922791,10,15,0,15,4,0,0,0,0,0,pachim nalbari,kandubari
11-18-323-02133-303672,Assam,Nalbari,7.1140003,1552,120842.4453125,24919.26171875,0.0508922673761844,45,96,4,91,15,0,0,1,0,0,pachim nalbari,lakhapur larchapur
